"PA1" "PA2" "PA3" "PA4" "PA5" "PA6" "PA7" "PA8" "PA9" "PA10" "country" "modality" "category" "circle" "region" "phase"
"GB-S1B-071.txt" -0.712759293630256 1.46863195148522 -0.605250950509821 2.09394883635816 1.21469017853085 -0.656585764678843 -0.680004256176324 -0.349319811232053 -1.03961965103703 2.07118424377967 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-072.txt" -0.702917528730988 1.50306415075366 -0.127269658721276 2.48472478472802 -0.858838742006137 -0.263366590587296 -0.682662614888343 -0.417049928119363 0.0987068458175886 0.723247407335392 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-073.txt" -0.547459425658933 1.32139995262896 -0.170800191055421 3.05844635289145 0.532345203316458 -0.773289853891973 -0.394727717776226 -0.443312462385584 -0.295533464745787 1.4029932051807 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-074.txt" -0.607301307714908 2.20279071227809 -1.21573101682772 1.60156445802794 0.951191166347357 -0.976460000217584 -0.80297434158134 0.016919859414391 -1.64175804068058 1.36983426469771 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-075.txt" 0.393589537614885 1.08185386199933 -1.08029650483765 2.28817057221121 -0.728542842758289 -0.554308574373059 -0.81623015507629 0.667965241277998 0.0841752240264233 0.310481651274893 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-076.txt" -0.242879902393154 1.44274530284204 -0.60382027872709 2.09830098520043 -0.947577287275142 -0.273237934776315 -0.0336735959502484 -0.378103348786372 -0.234963348460568 0.6749280265591 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-077.txt" -0.155876554449611 0.998083463461991 -0.625750813653023 2.54617095036199 0.287204642610566 -1.11898777437694 -0.651409401946061 0.179416270740661 -0.0696764145705997 0.768187926377061 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-078.txt" -0.40352481729348 1.64699790790418 -0.928209309385262 2.34628551933345 -0.145769988936159 -0.488370559066473 -0.769622365396667 0.743019379152426 -0.117467951494208 -0.133966300316772 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-079.txt" -0.924576933488734 1.32477195425029 -0.326209360887504 1.71262094910765 0.408311267885803 -0.340967150229492 0.449342885793125 0.169166164780829 -1.18826094489674 0.998363181395883 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S1B-080.txt" -0.498120971578411 2.47407439544402 -1.15291809552157 1.46703787801948 0.626825004095869 -1.38949620197011 -0.974126127956844 -0.424512808337602 -1.43907843726499 1.04719119240275 "GB" "S" "S1B" "Inner_Circle" "Europe" "xxx"
"GB-S2A-001.txt" -0.332352368263618 -0.610804790664879 -0.468238022531211 0.723911494456665 3.32943314046654 -0.320426096867058 -1.26733764755121 -0.198391483093737 -0.922172359050395 -0.475031768191468 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-002.txt" -0.513489989201902 -0.0617424307847359 -0.295827460225431 0.868481839328982 4.12492751530099 -0.0658677309498514 -1.64322133239156 -1.0265408582947 -1.31481179645865 -0.0446264979685728 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-003.txt" -0.530512662470071 -0.659481143732629 -0.559529982631105 0.881911824412901 5.43796939690223 -0.674215256096929 -1.13470127398669 -0.411215369319081 -1.95935954671482 -0.592728115276382 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-004.txt" -0.552672246481267 -0.369010299181816 0.0431100368420598 0.891943358889497 2.68896529572492 0.588750580506983 -0.656692007601692 -0.410819325935434 0.552791503163556 -0.357447851493684 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-005.txt" -0.443461582849471 -0.131649626208804 -0.046606371603377 -0.581059548134388 5.42241489687814 -0.693201134339203 -1.13268963283116 -0.640185961308081 -0.583140812443181 -0.930662538946638 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-006.txt" -0.498876082647743 -0.116924451944628 -0.507861763565407 0.101328992793149 4.25334018458233 -0.369383652573948 -1.45957776923099 -1.44454947679559 -0.364460680245513 -0.0846534713775314 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-007.txt" -0.506710689604178 0.0355346179594053 -0.65177038945452 1.35270673410791 3.02334680707041 -0.00600719877163638 -1.53867969493514 0.529568224218843 -0.322395845932923 -1.32237620190543 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-008.txt" -0.522417558807677 0.324197888654525 -0.245475583940346 0.982719229658421 2.71115199958596 -0.43398652725666 -1.54810185932086 0.0433793719091616 -0.112273263440805 -0.0438765136957823 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-009.txt" -0.409750505633959 -0.643071482689749 1.41879628820448 0.684557432168309 3.59122713207595 1.32734776473368 -0.0816637598001984 -0.749700130743041 -0.626637846075603 0.442996311615997 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-010.txt" -0.430594944773641 -0.501266033428627 -0.535005308469365 0.0623305731409998 5.54955848848638 -1.34454667984695 -1.25154542935181 -0.534383855271086 -1.6531133379127 -0.561586867657012 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-011.txt" 0.404151623422847 -0.43277705875254 0.690579636823197 -1.03257034569992 2.54237517469113 -0.21176199954179 -1.17954586813672 -0.0895257896955586 -0.5037394049383 -0.945639264960135 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-012.txt" -0.317130841305815 -0.114501072932635 0.0616267373015009 0.510879344699407 3.72602720812337 -0.192676685882371 -1.3233201632953 -0.572552304101574 -0.589052883037254 -0.449051216870096 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-013.txt" -0.196964367554663 0.0902990007441769 -0.303902267983274 0.378655292973141 3.61936928255502 -0.349527337676884 -1.45953358855087 -0.931385257428083 -1.23595327180183 -0.635440636472413 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-014.txt" -0.136579091615416 -0.00626365368759094 -0.638711415817 1.43473333284335 3.25094074860224 -0.95379016774162 -1.33173106295748 -0.274335200957077 -1.37532914087247 -0.456403225372701 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-015.txt" -0.542562088645308 -0.874877895881706 -0.550881334210253 1.64302178494602 3.73076709742379 -0.495490996727543 -1.2369849579258 -0.920309981441535 -1.12042670756511 0.0417265205578346 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-016.txt" -0.747353331220586 -0.409756873052541 0.182468766687688 1.45030180163955 3.65428751697897 -0.0997134115042374 -0.836166748564227 -0.55687672810566 0.117871631036704 -0.275977421664031 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-017.txt" -0.430270562313053 -0.394617551649264 -0.0142652472164786 0.541252195367712 5.02748029345995 -0.406258420880081 -1.31012521090947 -0.90280965364956 -1.46382282314287 0.00876325544484378 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-018.txt" -0.614918806218578 -0.448183502589352 -1.10261364505621 0.252070478149725 4.1495680545941 -0.601934633580855 -1.05567356733008 -0.131814182083993 -1.34602603025867 -0.670520939748151 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-019.txt" 0.123466401079621 -0.405953302746549 0.842648411342669 0.481570510727096 2.20859406102604 -0.988063107282211 -0.98461443730049 1.17007118441057 0.723482051074886 -1.61253514961336 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-020.txt" 0.481975327862347 -0.809688297517264 -0.102741421124424 -0.631230946616453 2.69052992702176 -0.254089138582834 -1.27357210435638 0.319069023635101 0.369390262114762 -1.17090018132904 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-021.txt" 0.442660666155445 0.456931417123014 -0.276505076291882 1.40833667015236 -0.19462594770749 -0.225575548389431 -0.519669337092754 -0.346505659295451 1.00390518068179 0.151752938506576 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-022.txt" 0.254110247729744 -0.512416995135943 0.229704881856022 1.11800579251682 -0.026689852269743 0.998512754292199 -0.915052523297188 -0.634308357828347 2.42101200861115 -1.35130944000799 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-023.txt" -0.0588582940906787 -0.480841098370191 -0.212388782382757 1.53265245941626 0.442668413749443 0.855158508532261 -0.583609328352354 0.599998999184895 0.734511292296794 -0.463584989962704 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-024.txt" -0.304494292189056 0.364245353385734 -1.19580844636675 0.792398056239813 1.67569392913684 1.7759115725069 -1.61904110197864 -1.87628129323164 1.82099224819688 1.36963383324559 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-025.txt" 1.04199007615577 -0.985815642763794 -0.359238724579738 0.588996543364891 1.3862649730614 1.55933972548265 -1.06513267940536 -2.0225487852572 1.67666133098754 -0.051392750650649 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-026.txt" 0.410374197989193 -1.14120694106864 0.473322869055866 0.982682457981596 0.908653444178534 1.59579116492929 -1.27362412592141 -1.18923147104375 1.64550419695792 -1.20079387385884 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-027.txt" -0.0255089347028498 -0.299984724464245 0.339886011102505 2.00749221423589 -0.622846581923996 1.08245024019997 -0.92167273419703 -0.83241709155295 1.55897333093244 0.930482345994848 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-028.txt" 0.0773996006977305 0.889631577173852 -1.38620636358202 0.353141810103 0.76211442273121 0.693754853203711 -0.787369715210423 -0.0865287333474103 0.795475697159936 0.522141975694673 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-029.txt" 0.373570963174336 0.194130624342173 -1.22805517002283 1.14980416455356 0.757583616885577 0.889732298291636 -0.766095997439946 -0.595187308714133 0.654961757370018 1.15770316764946 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-030.txt" 0.547228648498674 0.243819107121394 -0.629680412073364 1.52653448788402 -0.63034798983709 0.908206478192144 0.182531544071386 -0.201967321484166 1.27347543829444 -0.32045242955624 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-031.txt" 0.357102706786379 -0.428858138839025 0.590588234369755 1.78154304432985 -0.935257953214538 1.06783339487801 0.122437110104531 0.536381815750967 1.48624911768182 -0.626934222066568 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-032.txt" 1.15197369308416 0.224432078357699 -0.65254543176263 0.584607245736344 -0.511443283478385 0.487044820613243 -1.2485771725028 -0.642261980866779 1.82962497031167 0.0787539282289572 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-033.txt" 1.38092913286596 -0.604751154008512 -0.458350380961407 1.23560977135338 -0.568526732600645 1.68797282776256 -0.261419699434199 -1.0822054327123 0.777949286104389 0.283584006595888 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-034.txt" 1.0741538036393 0.250554067117925 -1.1678239756952 -0.515340336593188 0.920216212578012 2.10436820304849 -0.0176041573943095 -1.25145628694189 0.922868597362999 0.339758585657432 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-035.txt" 0.884545588213087 0.350121605787138 -0.576807010570008 -0.303205518672914 1.10143000954092 -0.340764856687291 -1.5455208329991 -0.780677333506781 0.96276562432239 0.192707177776767 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-036.txt" 0.246796207658681 -0.131885577289496 1.384526303217 1.19991140199332 -0.253804171086343 -0.750690454455516 -0.963614612660609 0.950177592370667 1.84511176879318 -0.696403023402928 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-037.txt" 0.565656320331038 0.62056997491712 -0.35252905265258 0.852420978307186 0.172624271642939 0.516885342814184 -0.436497217747968 -0.0253290189257917 0.724530327903134 0.187968961462175 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-038.txt" 0.487204083593431 -0.614676435288155 0.658523465348277 2.44398908500689 -0.49569704980048 1.50721553431275 -0.254144502596037 -0.885570556442769 1.56667181933537 0.360737551376005 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-039.txt" 1.14326852007699 -0.765190467296231 0.410506842836775 1.27645665096217 -0.290500844681056 1.5325373465908 -0.212693691531534 0.11066101956688 0.378314601727472 -0.61145557673983 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-040.txt" 0.355218720623843 -0.736754578332326 0.428990380931788 2.39747480209945 -0.107901653048797 1.44360665631402 -0.402473477095431 -1.39776462487287 1.91783271357099 -0.482149622346163 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-041.txt" 0.842988944226213 -0.684335001757887 0.783446850755091 0.281986714042563 0.389950839142414 0.665913625964183 -1.09859712135604 -0.829227140544074 1.33697677166784 0.203828708363167 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-042.txt" 0.982939496524589 0.0271317586264072 -1.48426244931612 1.71001070602782 -0.0553170281340794 0.963085194031565 -1.06574757187568 -1.17392503380154 1.53864767936457 0.0600679015854757 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-043.txt" -0.121624883304569 0.639523725684599 -0.875920049933771 1.54841248085427 2.2709136291145 -0.404767313559183 -1.09465140086315 -0.802713935387297 1.42553930085727 0.638445970621872 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-044.txt" 0.281465856598119 -0.624971348893747 0.689951589616415 2.20599620125753 -0.356993963155991 0.705086230423044 -0.479995648249474 0.0612994402309488 1.35256928288802 -0.863155606824794 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-045.txt" 1.06567849492701 -0.779356600567413 0.227783161721586 0.604220339245091 -0.412071634792381 1.23656574656346 -0.256312808907981 0.0289102374639507 0.924181446777866 -1.18990505757345 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-046.txt" 0.441028474343811 0.166266619557749 -2.01070622914992 1.03365559430388 0.669450522802046 0.870620626998459 -1.72225814332687 -1.44696376000256 2.26454442046087 -0.571923858948118 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-047.txt" 0.343224114457876 0.383524493068076 -0.846162705802218 0.928966271633639 -0.0251827438612128 2.07500937451418 -1.22787419831981 -0.991394812646587 1.04402936496839 -0.425860434094428 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-048.txt" 0.89440417598308 -1.3405434474915 1.20765292059175 1.43389685395602 0.291994774041016 2.14650508448329 -0.378853207673721 -1.44118694342903 1.76506062088771 0.201839660681255 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-049.txt" 0.0600701008578162 0.389984099944955 -1.0764060824239 2.50717873864934 -0.372312974437886 0.52029447974505 -0.581034064275402 -0.572368901635761 1.25375664111491 -0.199593924833693 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-050.txt" -0.706507063091434 1.52606565766887 0.943295787398234 -0.385462885131454 0.402265233063534 -0.287996076265365 -0.472281671969353 0.11009343205965 1.169223830201 -0.403976298968355 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-051.txt" 0.0566591360311898 0.187675646024287 -0.865100063981171 1.68658510963285 1.07217993946567 1.05422698658382 -1.10468369370233 -1.43909110669526 1.88280306932198 1.47189817929567 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-052.txt" 0.170631736446696 -0.575543090664714 -0.420716491623211 0.424380424326918 1.5081834497651 0.200571404915957 -0.705750522791086 -0.306480309487251 1.39536830230292 -0.91755794562623 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-053.txt" 0.79051570193424 -0.158946690396978 -0.850107686503729 1.97043167656334 0.872464397906934 -0.0672958354674599 -0.0974225470604811 -0.386425563115433 1.47054322952597 0.975470001528072 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-054.txt" -0.331482205483705 -0.238402680434321 -0.359372481061408 0.74044813276748 2.59451291961776 0.520845487927169 -0.0384947052822538 1.25084651985503 0.64761571537975 1.57757638772134 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-055.txt" -0.103109969936881 -0.207260780078994 0.160305587243771 1.26871548218195 1.51601530275888 1.45101750778104 -0.131929428146188 -0.767637730036245 0.15929759631011 0.2384760529426 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-056.txt" 0.0137775638543602 0.958498718018124 -1.3883151789234 0.251860514874802 0.836512555903232 1.35340794997794 -0.576768272959801 -0.372696646545243 1.23251563066033 1.17939067557764 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-057.txt" 0.0243462801247783 0.0119265207149066 -1.01828854840246 2.64572372004291 -0.0768929168224512 0.48026993231496 -1.87753358123427 -2.10239374193943 2.84570120866502 -0.0180451712212263 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-058.txt" -0.290798331574075 1.41384152585855 -1.40615796066537 0.633270161151686 0.582153664169619 -0.445114649598017 -0.616838443786839 -0.0914530276418561 1.10143148850529 1.72216456759856 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-059.txt" -0.269717566790405 0.239326977436774 -0.254582537116546 1.5793650566602 2.60095314480059 -0.0984385336650971 -1.82513537557703 -1.34253722598987 1.03104574185193 -0.251210575548617 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-060.txt" 0.0650507844948974 -0.173720534877112 -1.06425198706693 1.77617431379176 0.767070576671498 -0.536573234351561 -2.02970813641709 -1.15737815458234 1.96711881293779 0.160191039283688 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-061.txt" -0.194909128750652 0.289836115016638 0.720847953995322 1.49006291349489 -0.496487848311292 -1.08005860402039 -0.574014171068643 0.419786900825904 0.764744245330966 1.39540978122592 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-062.txt" 0.929971841836227 -0.628428652925887 1.28371466476392 0.241900805137217 0.530272027090798 -0.107030268585759 -1.09291227864306 -0.879952563550805 0.32608350380504 0.689460118413818 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-063.txt" 0.582378636081412 -0.284685349742425 0.722112260904531 0.737750614139905 -0.640131327749704 -1.68755227080562 -1.90044991080515 -0.411790757311371 1.29614789145101 1.28733863780778 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-064.txt" 0.644591481430166 -0.385212761662309 0.83464688491705 1.8234959344537 -1.09542053059227 -1.83178854355727 -1.25297640286406 0.487163667591304 2.05165662644747 -0.15298738287478 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-065.txt" 1.63102523045572 -0.477483990486498 0.6128129220324 -0.125234595907884 -0.0687548933726303 -1.40794934395886 -1.47268667858931 0.339746744099013 0.113879488129178 -0.0544519965788142 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-066.txt" 0.831195607656452 -0.239697494799155 0.745280929082906 2.38775928072139 -1.99345337108925 -1.94552218051025 -0.884647188779447 0.180377919449418 1.39881003482941 0.421268908380488 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-067.txt" -0.201526911613449 -0.0610985131267935 1.79953805008825 -0.216284269121398 0.60994705382128 -1.33447945084228 -1.5663945187577 -0.0374639123835222 1.18771356783763 0.187781120146751 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-068.txt" 0.782036698462295 0.179300385753203 1.8203144887417 1.00527619924752 -1.32894004655922 -1.27068475920847 -0.648743220873955 0.190781001366172 1.49901277103566 0.120403360207785 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-069.txt" 1.19461503169367 -0.104413239324159 0.416052761768666 -0.220028620211311 -0.437334001815526 -2.82581081570396 -2.21659342320246 -0.138980741688552 1.41611007555495 -0.25568816405092 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2A-070.txt" 0.305260909622075 -0.101724822311403 2.37866868511903 0.398872940750884 -0.318750822524572 -1.63671997515804 -1.02406565770861 -0.117156205685608 0.0923852155795245 -0.412638809967557 "GB" "S" "S2A" "Inner_Circle" "Europe" "xxx"
"GB-S2B-001.txt" 1.00667571463882 -0.589485609440309 0.828387714471897 0.45601984193952 0.259780803625803 -0.448792306518426 -0.680587027602837 1.55318069935072 -0.0683280726217614 -2.84583337444217 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-002.txt" 0.592262352464334 -0.380707355126635 -0.060401771572278 1.4798834901373 0.549309156306554 0.564876643663033 -0.894845082022408 0.758397538693097 0.0966653940404164 -1.80838505578768 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-003.txt" -0.0303817981093128 -0.131312567718729 1.14606142200747 1.74895525161473 0.593293874695482 0.166440781543683 0.0323545213976094 0.366142957867101 -0.385051897067092 -0.671927528170152 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-004.txt" 0.960946394228581 -0.393826604342522 1.22843167470282 -0.250473759647526 1.11044737079275 -1.10100767329999 -1.37234591664846 1.21857429644192 -0.295674692477769 -1.92470140982491 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-005.txt" 0.833361116626856 -0.49417101379735 1.07023195847063 -0.117877207299147 0.837948600903134 -0.801402079183649 -1.33439113486961 1.4223173819008 -0.308977987556361 -2.394415344176 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-006.txt" 0.743578699420487 -0.0879667326184608 0.683623364297916 1.17427461075826 0.596508242412139 -0.340896069508336 -0.734591888593008 1.49186948792186 -0.390797043039173 -2.10862489628595 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-007.txt" 0.650271867088916 -0.51283095876735 1.16323292774036 2.23680528580443 -0.917966640851412 -0.0508999861476147 0.120884629684849 1.31453749062895 0.934733377426087 -0.638513079061295 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-008.txt" 0.96182162233122 -0.653074930732096 1.48945898201781 0.357434128574005 1.02719913700153 -0.743234255024153 -1.33513388765109 1.18418710849685 -0.393324499239921 -1.63951993677202 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-009.txt" 0.191323687641746 -0.491884802092956 1.58794958037543 1.49272243522313 0.52132485903089 0.00889888337219259 -0.743640055721393 1.09068056047152 0.312850415309524 -0.894012601955101 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-010.txt" 0.444601354079366 -0.139124148504452 1.14471403922335 2.13513987714823 0.134862957912319 -0.324192614032218 0.082526882509301 0.764410103136266 0.308467469637345 -1.42834185552024 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-011.txt" 0.145747983962433 0.0782515419492366 1.14146546349338 0.0516125761213117 1.44913241016641 -0.0456869791168246 -0.87812658247005 0.818189893658497 -0.503630475901717 -1.09612358975259 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-012.txt" 0.277316795180249 0.252736932542854 0.0269969769283337 1.61714767798994 0.683279232925612 -0.0331967204831174 -1.13761951353117 0.769667644522588 0.502299290378824 -1.71903139249624 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-013.txt" 0.380369708026242 -0.200948369924598 0.500691198649255 2.21054341280686 -0.716809060659504 -0.0133063038766728 -0.489734420518209 1.19576141272317 0.880818311216539 -1.66242218462187 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-014.txt" 0.614189060568231 -0.28560431439267 0.440415627110964 1.28267492212527 0.577359801016628 -0.242868161911739 -0.909507795623997 1.72969231841873 0.552858096355444 -1.28441105043324 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-015.txt" 0.905039871958114 -0.154100169366257 1.02437428436083 0.629216494215487 1.04470375364798 -0.672899080644247 -1.1367617419659 1.60796348210273 -0.271210857279578 -2.32649758661849 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-016.txt" 0.638466573700438 -0.378366433529494 0.606659371887185 0.329299596230471 1.59845083327991 -0.716679337204539 -0.902623687255581 1.29578942385892 -0.62935712263342 -1.43127075363536 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-017.txt" 0.862892905791478 -0.492251543921025 1.06438871900566 0.630787463501883 0.563971801322797 -0.600193392050474 -0.470546986070983 1.98197964910447 -0.115299882734596 -2.18875730034333 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-018.txt" 0.531220090386219 -0.243231112527676 0.843919191655118 0.62292458388713 1.04271807624135 -0.773944003901396 -1.27896964335941 1.9009879844372 -0.0913375764826314 -2.28959364103886 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-019.txt" 1.07348547567675 -0.292888742504942 0.356719336497692 0.399007243878066 0.845566044636051 0.467361053584162 -0.577328170935329 0.889035876500482 -0.533326389324449 -0.428374428075625 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-020.txt" 0.651382957631556 -0.133000754564477 1.58262101227001 0.0454861269450157 0.669692363704374 -0.237756290938164 -0.34954945490933 1.0522812272952 -0.172980833535719 -1.54208276378204 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-021.txt" 0.635795570015317 0.06314822701051 0.506821941729059 0.345583664837191 0.693647436643824 0.502156326463066 -1.10552900753168 -0.460969295485411 -0.131657887296116 -0.60015587753993 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-022.txt" 0.694428024674649 -0.51000626553731 -0.0673164847470161 -0.405710668857838 1.67320262699035 0.869461566574821 -0.673611672674425 -0.407247366429691 -0.629887446137108 -1.72828118692365 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-023.txt" 0.859654308461434 -0.951228954254373 1.0980947439042 1.10719589415046 0.255946181047829 0.375886105407495 -0.698485248307236 -0.0580514625803339 -0.204637371919448 -1.46499537143479 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-024.txt" 0.236923229504296 -0.855860710097525 0.864366983711702 -0.265628792077595 2.66372983832449 1.08862234935822 -0.348420264347391 -0.0163545259118161 -0.660628161884201 -1.05532178020977 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-025.txt" 0.707042405218493 -0.73490857201958 1.29013596820406 0.960574250759996 -0.590780720332224 0.535537489841593 0.0108951296568766 -0.139670238528221 1.15529778864625 -0.639460751175851 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
"GB-S2B-026.txt" 0.793869799564281 -1.24335884884114 1.42365946610387 0.0498561099077192 -0.309809961533458 1.6807189441724 -0.194938600984152 -1.29958233707125 0.110480672424352 -0.943628213278406 "GB" "S" "S2B" "Inner_Circle" "Europe" "xxx"
